,has_bug,has_document,has_feature,has_improve,has_refactor,has_test,has_fix,has_error,has_update,title_length,body_length,created_hour,created_dayofweek,created_month,created_year,comments,commits,additions,deletions,changed_files,directories,language_types,file_types,lines_added,lines_deleted,segs_added,segs_deleted,segs_updated,files_added,files_deleted,files_updated,file_developer,change_num,files_modified,is_core_member,prev_PRs,title_words,body_words
170,0,0,0,0,0,0,0,0,0,14,412,21,6,12,2018,3,8,79,5,4,1,1,1,79,5,0,0,0,0,0,4,0,4,4,0,0,2,30
171,0,0,0,0,0,0,1,0,0,31,16,6,0,12,2018,14,2,26,9,1,1,1,1,26,9,0,0,0,0,0,1,0,1,1,0,0,6,3
172,0,0,0,0,0,0,0,0,1,32,2691,3,0,12,2018,0,1,13,6,1,0,1,1,13,6,0,0,0,0,0,1,0,1,1,0,0,6,358
173,1,0,1,1,0,1,1,0,1,33,6425,3,1,1,2019,0,1,14,2,2,0,2,2,14,2,0,0,0,0,0,2,0,2,2,0,0,6,535
174,0,0,0,0,0,0,0,0,1,32,3299,3,4,1,2019,0,1,3,3,1,0,1,1,3,3,0,0,0,0,0,1,0,1,1,0,0,6,384
175,0,0,0,0,0,0,1,0,1,32,3257,3,0,1,2019,0,1,3,3,1,0,1,1,3,3,0,0,0,0,0,1,0,1,1,0,0,6,381
176,0,0,0,0,0,0,0,0,0,17,128,23,3,1,2019,1,1,46,0,3,1,3,2,46,0,0,0,0,2,0,1,0,3,1,0,0,2,22
177,0,0,0,0,0,0,0,0,0,35,37,21,2,1,2019,10,2,356,994,90,9,14,13,356,994,0,0,0,2,39,49,0,90,49,0,0,7,8
178,0,0,0,0,0,0,0,0,0,32,98,16,5,1,2019,0,2,697,0,6,1,3,2,697,0,0,0,0,5,0,1,0,6,1,0,0,4,8
179,0,0,0,0,0,0,0,0,0,39,103,16,5,1,2019,7,7,6,42,4,1,3,2,6,42,0,0,0,1,1,2,0,4,2,0,0,4,8
180,0,0,0,0,0,0,0,0,0,16,0,14,4,1,2019,1,6,4,0,2,1,2,1,4,0,0,0,0,1,0,1,0,2,1,0,0,2,0
181,0,0,0,0,0,0,0,0,0,55,12,15,5,1,2019,0,1,24,19,1,0,1,1,24,19,0,0,0,0,0,1,0,1,1,0,0,7,2
182,0,0,0,0,0,1,1,0,1,37,5323,3,1,1,2019,0,1,5,15,2,0,2,2,5,15,0,0,0,0,0,2,0,2,2,0,0,6,486
183,0,0,0,0,0,0,0,0,0,49,292,0,1,1,2019,4,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,7,40
184,0,0,0,0,0,0,1,0,0,33,52,17,5,1,2019,2,1,2,2,1,0,1,1,2,2,0,0,0,0,0,1,0,1,1,0,0,5,6
185,0,0,0,0,0,0,0,0,0,20,0,13,0,1,2019,3,1,4,0,2,1,2,1,4,0,0,0,0,1,0,1,0,2,1,0,0,3,0
186,0,0,0,0,0,0,0,0,0,17,0,15,4,1,2019,2,6,4,2,2,1,2,1,4,2,0,0,0,1,0,1,0,2,1,0,0,3,0
187,0,0,0,0,0,0,0,0,0,30,96,7,3,1,2019,1,1,4,0,2,1,2,1,4,0,0,0,0,1,0,1,0,2,1,0,0,4,4
188,0,0,0,0,0,0,0,0,1,50,151,18,3,1,2019,13,11,196,11,6,1,3,3,196,11,0,0,0,0,0,6,0,6,6,0,0,8,19
189,0,0,0,0,0,0,0,0,0,28,15,20,5,2,2019,14,1,15,9,3,1,1,1,15,9,0,0,0,0,0,3,0,3,3,0,0,6,2
190,0,0,0,0,0,0,0,0,1,19,46,9,6,2,2019,1,2,12,8,1,1,1,1,12,8,0,0,0,0,0,1,0,1,1,0,0,2,7
191,0,0,0,0,0,1,0,0,0,57,33,3,4,2,2019,2,1,52,0,2,2,2,2,52,0,0,0,0,1,0,1,0,2,1,0,0,9,6
192,0,0,0,0,1,0,0,0,0,25,166,21,3,2,2019,2,2,43,40,6,3,3,3,43,40,0,0,0,0,0,6,0,6,6,0,0,3,28
193,0,0,0,0,0,0,0,0,0,18,0,13,0,2,2019,3,1,4,0,2,1,2,1,4,0,0,0,0,1,0,1,0,2,1,0,0,3,0
194,0,0,0,0,0,1,0,0,0,28,92,8,6,2,2019,0,3,38,4,4,3,2,2,38,4,0,0,0,2,0,2,0,4,2,0,0,3,15
195,0,0,0,0,0,0,0,0,0,41,172,4,0,2,2019,2,2,12,16,3,1,1,1,12,16,0,0,0,0,0,3,0,3,3,0,0,8,31
196,0,0,0,0,0,0,0,0,0,23,0,3,5,2,2019,0,2,53,53,9,1,1,1,53,53,0,0,0,0,0,9,0,9,9,0,0,4,0
197,1,0,1,1,0,0,1,0,1,32,6190,3,0,2,2019,0,1,23,17,2,0,2,2,23,17,0,0,0,0,0,2,0,2,2,0,0,6,564
198,0,0,0,0,0,0,0,0,0,32,0,2,6,2,2019,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,7,0
199,0,0,0,0,0,0,0,0,1,29,2782,3,2,2,2019,0,1,42,7,1,0,1,1,42,7,0,0,0,0,0,1,0,1,1,0,0,6,378
200,0,0,0,0,0,0,0,0,0,67,0,18,0,2,2019,0,1,6,1,1,1,1,1,6,1,0,0,0,0,0,1,0,1,1,0,0,12,0
201,0,0,0,0,0,1,1,1,0,28,70,21,0,3,2019,2,1,4,4,1,0,1,1,4,4,0,0,0,0,0,1,0,1,1,0,0,4,13
202,0,0,1,0,0,1,1,0,1,36,5520,3,2,2,2019,0,1,10,10,2,0,2,2,10,10,0,0,0,0,0,2,0,2,2,0,0,6,497
203,0,0,0,0,0,0,1,0,0,31,66,10,4,3,2019,2,4,91,96,19,2,5,5,91,96,0,0,0,1,0,18,0,19,18,0,0,5,12
204,1,0,0,0,0,1,1,0,1,32,4044,3,0,3,2019,0,1,4,4,2,0,2,2,4,4,0,0,0,0,0,2,0,2,2,0,0,6,465
205,0,0,0,0,0,0,1,0,1,16,200,15,5,3,2019,2,1,560,122,2,1,2,1,560,122,0,0,0,0,0,2,0,2,2,0,0,3,21
206,1,0,0,0,0,0,1,0,1,37,3933,3,0,3,2019,0,1,4,4,2,0,2,2,4,4,0,0,0,0,0,2,0,2,2,0,0,6,440
207,1,0,0,0,0,0,0,0,0,30,381,2,0,3,2019,9,8,61,0,2,2,2,2,61,0,0,0,0,1,0,1,0,2,1,0,0,4,56
208,0,0,0,0,0,0,0,0,0,36,59,11,6,3,2019,1,1,43,0,1,1,1,1,43,0,0,0,0,0,0,1,0,1,1,0,0,6,5
209,1,1,1,1,0,0,1,0,1,31,6084,2,0,4,2019,0,1,11,11,2,0,2,2,11,11,0,0,0,0,0,2,0,2,2,0,0,6,624
210,1,0,1,0,0,1,1,0,1,33,5404,2,1,4,2019,0,1,14,2,2,0,2,2,14,2,0,0,0,0,0,2,0,2,2,0,0,6,515
211,0,0,0,0,0,0,0,0,1,35,375,12,2,4,2019,4,2,6,2,1,0,1,1,6,2,0,0,0,0,0,1,0,1,1,0,0,4,44
212,0,0,0,0,0,0,1,0,0,47,2907,18,5,4,2019,8,1,1558,1,4,2,2,2,1558,1,0,0,0,3,0,1,0,4,1,0,0,7,401
213,0,0,0,1,0,0,0,0,1,50,212,8,5,4,2019,0,1,4,0,1,1,1,1,4,0,0,0,0,0,0,1,0,1,1,0,0,7,28
214,0,0,0,0,0,0,0,0,0,69,0,14,2,4,2019,1,2,14,0,1,1,1,1,14,0,0,0,0,0,0,1,0,1,1,0,0,9,0
215,0,0,0,0,0,0,1,0,0,38,11,10,5,4,2019,1,2,1014,0,4,2,4,3,1014,0,0,0,0,2,0,2,0,4,2,0,0,6,2
216,0,0,1,0,0,0,0,0,0,59,1008,7,3,5,2019,5,4,61,39,2,2,2,2,61,39,0,0,0,0,0,2,0,2,2,0,0,9,137
217,0,0,1,0,0,0,0,1,0,69,795,1,3,5,2019,6,3,12,0,1,1,1,1,12,0,0,0,0,0,0,1,0,1,1,0,0,7,118
218,0,0,0,0,0,0,0,0,0,40,226,2,3,5,2019,1,1,7,3,2,1,1,1,7,3,0,0,0,0,0,2,0,2,2,0,0,8,29
219,0,0,0,0,0,1,1,0,0,46,93,19,4,5,2019,0,1,18,1,4,3,3,2,18,1,0,0,0,1,0,3,0,4,3,0,0,7,16
220,0,0,0,0,0,0,0,1,1,38,3277,2,0,5,2019,0,1,6,3,1,0,1,1,6,3,0,0,0,0,0,1,0,1,1,0,0,6,401
221,0,0,0,0,0,0,0,0,0,37,489,19,2,5,2019,0,1,21,15,2,1,1,1,21,15,0,0,0,0,0,2,0,2,2,0,0,7,28
222,0,0,0,1,0,0,1,0,0,66,370,2,3,5,2019,4,3,12,2,1,1,1,1,12,2,0,0,0,0,0,1,0,1,1,0,0,9,61
223,0,0,0,0,0,0,0,0,0,19,21,16,2,5,2019,1,1,224,0,4,2,4,3,224,0,0,0,0,2,0,2,0,4,2,0,0,4,3
224,0,0,0,0,0,0,0,0,1,29,3118,2,0,5,2019,0,1,15,4,2,0,2,2,15,4,0,0,0,0,0,2,0,2,2,0,0,6,396
225,0,0,0,0,0,0,0,0,0,60,858,1,5,5,2019,3,5,95,3,5,2,1,1,95,3,0,0,0,0,0,5,0,5,5,0,0,8,101
226,0,0,0,0,0,1,1,0,0,47,78,15,3,5,2019,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,9,14
227,0,0,0,0,0,0,0,0,1,29,3118,2,4,5,2019,0,1,6,6,1,0,1,1,6,6,0,0,0,0,0,1,0,1,1,0,0,6,396
228,0,0,0,0,1,0,1,1,1,29,4718,2,2,6,2019,0,1,7,7,2,0,2,2,7,7,0,0,0,0,0,2,0,2,2,0,0,6,451
229,0,0,0,0,0,0,1,0,0,71,13,22,4,5,2019,2,2,8,0,5,2,2,2,8,0,0,0,0,0,0,5,0,5,5,0,0,11,2
230,0,0,0,0,0,0,0,0,0,34,157,3,4,6,2019,2,1,27,0,3,1,3,2,27,0,0,0,0,2,0,1,0,3,1,0,0,5,17
231,0,0,0,0,0,0,0,0,0,14,230,3,4,6,2019,3,1,48,0,3,1,3,2,48,0,0,0,0,2,0,1,0,3,1,0,0,3,24
232,1,0,0,0,0,1,0,0,0,21,107,3,4,6,2019,6,1,4,0,2,1,2,1,4,0,0,0,0,1,0,1,0,2,1,0,0,4,11
233,0,0,0,0,0,0,0,0,0,42,0,9,6,6,2019,1,2,17,0,2,1,1,1,17,0,0,0,0,0,0,2,0,2,2,0,0,6,0
234,0,0,0,0,0,0,1,0,1,29,3849,2,0,6,2019,0,1,3,3,1,0,1,1,3,3,0,0,0,0,0,1,0,1,1,0,0,6,421
235,0,0,0,1,0,1,0,0,0,32,549,19,6,6,2019,8,1,83,78,3,1,1,1,83,78,0,0,0,0,0,3,0,3,3,0,0,3,92
236,0,0,0,0,0,0,0,0,0,42,13,23,0,6,2019,1,1,9,0,1,0,1,1,9,0,0,0,0,0,0,1,0,1,1,0,0,5,2
237,0,0,0,0,0,0,0,0,0,76,147,19,0,6,2019,1,1,13,5,3,1,1,1,13,5,0,0,0,0,0,3,0,3,3,0,0,12,25
238,0,0,0,0,0,0,1,0,1,31,4723,2,4,7,2019,0,1,7,35,2,0,2,2,7,35,0,0,0,0,0,2,0,2,2,0,0,6,483
239,0,0,0,0,0,0,1,0,1,32,3183,2,1,6,2019,1,1,3,3,1,0,1,1,3,3,0,0,0,0,0,1,0,1,1,0,0,6,393
240,0,0,0,0,0,0,1,0,1,32,3143,2,2,6,2019,0,1,3,3,1,0,1,1,3,3,0,0,0,0,0,1,0,1,1,0,0,6,390
241,1,0,0,0,0,0,1,0,1,45,3718,22,1,7,2019,0,1,4,4,1,0,1,1,4,4,0,0,0,0,0,1,0,1,1,0,0,7,499
242,0,0,0,0,0,0,0,0,1,36,2868,2,0,7,2019,0,1,11,2,2,0,2,2,11,2,0,0,0,0,0,2,0,2,2,0,0,6,389
243,0,0,0,0,0,0,0,0,1,29,2842,2,0,7,2019,0,1,6,6,1,0,1,1,6,6,0,0,0,0,0,1,0,1,1,0,0,6,389
244,0,0,0,0,0,0,0,0,1,31,3708,2,2,7,2019,0,1,7,7,2,0,2,2,7,7,0,0,0,0,0,2,0,2,2,0,0,6,443
245,0,0,0,1,0,0,0,0,0,42,110,8,6,7,2019,1,1,2,2,1,0,1,1,2,2,0,0,0,0,0,1,0,1,1,0,0,5,22
246,0,0,0,0,0,0,0,0,1,29,2829,2,0,7,2019,1,1,6,6,1,0,1,1,6,6,0,0,0,0,0,1,0,1,1,0,0,6,389
247,0,0,0,0,0,1,0,0,1,29,4462,2,3,7,2019,1,1,15,15,1,0,1,1,15,15,0,0,0,0,0,1,0,1,1,0,0,6,461
248,0,0,0,0,0,0,0,0,0,47,66,7,4,8,2019,1,1,13,13,3,1,1,1,13,13,0,0,0,0,0,3,0,3,3,0,0,8,11
249,0,0,0,0,0,0,0,0,0,24,121,19,4,8,2019,1,2,8,9,2,1,2,2,8,9,0,0,0,0,0,2,0,2,2,0,0,3,19
250,0,0,0,0,0,1,0,0,0,36,269,22,2,8,2019,2,1,4,0,2,1,2,1,4,0,0,0,0,1,0,1,0,2,1,0,0,5,30
251,0,0,0,0,0,0,1,0,1,32,5004,11,5,8,2019,0,1,137,10,2,0,2,2,137,10,0,0,0,0,0,2,0,2,2,0,0,6,522
252,0,0,0,0,1,0,1,1,1,30,5018,2,2,8,2019,0,1,7,7,2,0,2,2,7,7,0,0,0,0,0,2,0,2,2,0,0,6,503
253,0,0,0,0,0,1,1,0,1,36,6071,2,0,8,2019,0,1,12,12,2,0,2,2,12,12,0,0,0,0,0,2,0,2,2,0,0,6,569
254,0,0,0,0,0,0,1,0,1,32,4831,2,0,8,2019,0,1,4,71,2,0,2,2,4,71,0,0,0,0,0,2,0,2,2,0,0,6,495
255,0,0,0,0,0,0,1,0,1,35,24,18,0,9,2019,11,1,1,1,2,2,2,1,1,1,0,0,0,0,0,2,0,2,2,0,0,4,4
256,0,0,0,0,0,0,0,0,0,38,337,3,1,8,2019,3,4,131,47,4,2,2,2,131,47,0,0,0,0,0,4,0,4,4,0,0,7,58
257,0,0,0,0,0,0,0,0,0,24,0,19,2,8,2019,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,5,0
258,1,1,0,0,1,1,1,0,1,36,4870,2,1,9,2019,0,1,3,3,1,0,1,1,3,3,0,0,0,0,0,1,0,1,1,0,0,6,525
259,0,0,0,0,0,0,0,0,0,17,192,14,1,9,2019,6,1,5,0,2,1,2,1,5,0,0,0,0,1,0,1,0,2,1,0,0,3,11
260,0,0,0,0,0,0,0,0,1,32,3630,2,0,9,2019,0,1,13,13,2,0,2,2,13,13,0,0,0,0,0,2,0,2,2,0,0,6,451
261,0,0,0,0,0,0,0,0,0,24,220,13,0,9,2019,10,1,4,0,2,1,2,1,4,0,0,0,0,1,0,1,0,2,1,0,0,4,15
262,0,0,1,0,0,0,0,0,0,20,121,12,6,9,2019,1,2,10,0,1,0,1,1,10,0,0,0,0,0,0,1,0,1,1,0,0,4,22
263,0,0,0,0,0,0,0,0,1,31,4801,3,1,9,2019,0,1,56,15,1,0,1,1,56,15,0,0,0,0,0,1,0,1,1,0,0,6,502
264,0,0,0,0,0,0,1,0,0,25,0,7,5,9,2019,0,1,32,13,2,2,1,1,32,13,0,0,0,0,0,2,0,2,2,0,0,4,0
265,0,0,0,0,0,0,1,0,0,41,136,4,3,9,2019,3,2,21,8,1,0,1,1,21,8,0,0,0,0,0,1,0,1,1,0,0,6,20
266,0,0,0,0,0,0,1,0,0,42,79,14,6,9,2019,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,2,0,2,2,0,0,7,11
267,0,1,0,0,0,1,1,0,0,28,1084,19,4,9,2019,1,5,458,88,8,3,7,7,458,88,0,0,0,1,1,6,0,8,6,0,0,2,157
268,1,0,0,0,0,1,1,0,1,32,5287,2,0,9,2019,0,1,4,4,2,0,2,2,4,4,0,0,0,0,0,2,0,2,2,0,0,6,568
269,0,0,0,0,0,0,0,0,0,25,0,11,6,9,2019,1,1,6,0,1,0,1,1,6,0,0,0,0,0,0,1,0,1,1,0,0,3,0
270,0,0,1,0,0,0,0,0,1,33,4773,2,0,9,2019,0,1,80,22,2,0,2,2,80,22,0,0,0,0,0,2,0,2,2,0,0,6,516
271,0,0,0,0,0,0,1,0,1,57,42,19,4,9,2019,11,2,36,0,1,1,1,1,36,0,0,0,0,0,0,1,0,1,1,0,0,8,8
272,0,0,0,0,0,0,0,0,0,44,13,23,4,10,2019,1,2,0,5,2,1,1,1,0,5,0,0,0,0,0,2,0,2,2,0,0,9,2
273,0,0,0,0,0,0,1,0,0,23,1010,7,6,10,2019,16,18,293,150,19,5,4,4,293,150,0,0,0,3,0,16,0,19,16,0,0,3,133
274,0,0,0,0,0,0,0,0,0,17,75,3,4,10,2019,2,1,4,0,2,1,2,1,4,0,0,0,0,1,0,1,0,2,1,0,0,3,14
275,0,0,0,0,0,0,1,0,0,42,85,19,1,10,2019,6,4,19,5,3,2,2,1,19,5,0,0,0,0,0,3,0,3,3,0,0,7,14
276,0,0,0,0,0,0,0,1,1,15,693,19,6,10,2019,2,4,61,166,8,3,1,1,61,166,0,0,0,1,3,4,0,8,4,0,0,2,111
277,0,0,0,0,0,0,0,0,0,37,8,18,4,10,2019,0,1,12,0,1,0,1,1,12,0,0,0,0,0,0,1,0,1,1,0,0,5,2
278,0,0,0,0,0,0,0,0,0,28,61,20,0,10,2019,7,2,25,0,1,1,1,1,25,0,0,0,0,1,0,0,0,1,0,0,0,4,9
279,0,0,0,1,0,0,0,0,1,52,231,22,2,10,2019,0,1,240,240,2,2,2,2,240,240,0,0,0,0,0,2,0,2,2,0,0,9,35
280,0,0,0,0,0,0,0,0,0,54,387,18,2,10,2019,2,2,119,0,2,1,1,1,119,0,0,0,0,2,0,0,0,2,0,0,0,7,21
281,0,0,0,0,0,0,0,0,0,44,193,13,4,10,2019,1,1,21,0,1,1,1,1,21,0,0,0,0,1,0,0,0,1,0,0,0,5,7
282,1,1,0,0,0,0,1,0,1,44,1025,14,5,10,2019,2,2,7,1,1,0,1,1,7,1,0,0,0,0,0,1,0,1,1,0,0,7,92
283,0,0,0,0,0,0,0,0,0,31,0,22,0,10,2019,4,1,122,14,1,1,1,1,122,14,0,0,0,0,0,1,0,1,1,0,0,6,0
284,0,0,0,0,0,0,0,0,0,29,929,0,1,10,2019,4,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,5,148
285,0,0,0,0,0,0,0,0,0,14,11,19,1,10,2019,0,1,258,0,2,2,2,2,258,0,0,0,0,1,0,1,0,2,1,0,0,3,2
286,0,0,0,0,0,0,0,0,0,50,10,20,1,10,2019,0,2,3,1,1,0,1,1,3,1,0,0,0,0,0,1,0,1,1,0,0,8,2
287,0,0,0,0,0,0,1,0,0,34,230,11,4,11,2019,3,1,207,96,8,2,3,3,207,96,0,0,0,0,0,8,0,8,8,0,0,6,44
288,0,0,0,0,0,0,1,0,1,32,3661,4,0,11,2019,0,1,3,3,1,0,1,1,3,3,0,0,0,0,0,1,0,1,1,0,0,6,455
289,0,0,0,0,0,0,0,0,1,18,0,19,0,11,2019,1,2,10,1,1,1,1,1,10,1,0,0,0,0,0,1,0,1,1,0,0,3,0
290,0,0,0,0,0,0,0,0,0,27,11,19,1,11,2019,0,1,4,3,2,1,2,1,4,3,0,0,0,1,0,1,0,2,1,0,0,4,2
291,0,0,0,0,0,1,0,0,1,53,4494,19,1,11,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,536
292,0,0,0,1,1,0,0,0,1,59,4183,19,1,11,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,511
293,0,0,0,0,0,1,1,0,1,58,4542,19,1,11,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,528
294,0,0,0,0,0,0,0,0,1,59,3334,19,1,11,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,474
295,0,0,0,0,0,0,1,0,1,71,3615,3,2,11,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,484
296,0,0,1,0,0,0,1,0,1,54,5046,19,1,11,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,550
297,0,0,0,0,0,1,1,0,1,55,4376,3,2,11,2019,1,2,4,1,2,1,2,1,4,1,0,0,0,0,0,2,0,2,2,0,0,6,522
298,0,0,0,0,0,0,0,0,1,57,3583,3,2,11,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,483
299,0,0,0,0,0,0,1,0,1,59,5131,3,2,11,2019,1,2,728,440,2,1,2,1,728,440,0,0,0,0,0,2,0,2,2,0,0,6,542
300,0,1,0,1,0,0,1,0,1,61,4670,3,2,11,2019,1,2,1,1010,2,1,2,1,1,1010,0,0,0,0,1,1,0,2,1,0,0,6,558
301,0,0,0,0,0,0,0,0,0,25,0,19,2,11,2019,0,1,1,1,2,1,2,1,1,1,0,0,0,0,0,2,0,2,2,0,0,4,0
302,0,0,0,1,0,0,0,0,1,57,5241,3,3,11,2019,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,531
303,0,0,0,0,0,0,0,0,1,54,3595,3,3,11,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,489
304,0,0,0,0,0,1,1,0,1,54,4993,3,3,11,2019,1,2,4,1,2,1,2,1,4,1,0,0,0,0,0,2,0,2,2,0,0,6,561
305,0,0,0,1,0,0,1,0,1,59,4968,3,3,11,2019,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,517
306,0,0,0,0,0,0,0,0,1,55,3537,3,4,11,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,483
307,0,0,0,0,0,0,1,1,1,54,5015,3,3,11,2019,1,2,2,2,2,1,2,1,2,2,0,0,0,0,0,2,0,2,2,0,0,6,563
308,0,0,0,0,0,0,0,0,1,56,3744,3,4,11,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,496
309,0,0,0,0,0,0,1,0,1,52,4338,3,4,11,2019,1,2,3,3,2,1,2,1,3,3,0,0,0,0,0,2,0,2,2,0,0,6,523
310,0,0,0,0,0,0,1,0,1,56,5517,3,4,11,2019,1,2,10,10,2,1,2,1,10,10,0,0,0,0,0,2,0,2,2,0,0,6,544
311,0,0,0,0,0,0,0,0,1,58,3402,3,4,11,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,481
312,0,0,0,0,0,0,0,0,0,34,44,7,0,11,2019,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,5,7
313,0,0,0,0,0,0,0,0,0,38,0,13,1,11,2019,1,1,13,0,1,1,1,1,13,0,0,0,0,0,0,1,0,1,1,0,0,6,0
314,1,1,0,0,0,0,1,1,1,31,4649,3,3,11,2019,0,1,6,6,1,0,1,1,6,6,0,0,0,0,0,1,0,1,1,0,0,6,498
315,0,0,0,1,0,1,1,0,1,59,5187,3,4,11,2019,1,2,15,30,2,1,2,1,15,30,0,0,0,0,0,2,0,2,2,0,0,6,525
316,0,0,0,0,0,1,0,0,0,27,217,22,1,11,2019,2,2,7,0,1,1,1,1,7,0,0,0,0,0,0,1,0,1,1,0,0,5,39
317,0,0,0,0,0,0,0,0,0,14,216,14,0,12,2019,2,1,4,0,2,1,2,1,4,0,0,0,0,1,0,1,0,2,1,0,0,3,34
318,0,0,0,0,0,0,0,0,1,27,69,10,4,12,2019,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,4,10
319,1,0,0,0,0,0,1,0,1,37,5828,3,4,12,2019,1,3,380,331,3,1,3,3,380,331,0,0,0,0,0,3,0,3,3,0,0,6,564
320,1,0,0,0,0,0,1,0,0,44,102,1,5,12,2019,3,1,4,0,1,1,1,1,4,0,0,0,0,0,0,1,0,1,1,0,0,7,14
321,0,0,0,0,0,0,0,0,0,44,0,4,2,12,2019,2,1,4,0,2,1,2,1,4,0,0,0,0,1,0,1,0,2,1,0,0,6,0
322,0,0,0,0,0,0,1,0,1,31,4863,3,4,12,2019,0,1,7,7,2,0,2,2,7,7,0,0,0,0,0,2,0,2,2,0,0,6,502
323,1,0,0,0,1,0,1,0,1,59,4054,3,4,12,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,478
324,0,0,0,0,0,0,0,0,1,54,3703,3,4,12,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,459
325,1,0,0,0,0,0,1,0,1,53,3368,3,4,12,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,449
326,0,0,0,1,0,0,1,0,1,53,4046,3,4,12,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,479
327,0,0,0,0,0,0,0,1,1,59,3321,3,4,12,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,446
328,0,0,0,1,0,0,1,0,1,55,4914,3,4,12,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,518
329,0,0,0,0,0,0,0,0,1,62,3152,3,4,12,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,431
330,0,0,0,1,0,0,1,0,1,58,4341,3,4,12,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,481
331,0,0,0,0,0,0,0,0,0,80,0,9,5,12,2019,1,1,24,26,1,1,1,1,24,26,0,0,0,0,0,1,0,1,1,0,0,12,0
332,0,0,0,0,0,0,1,0,0,18,115,8,5,12,2019,1,1,2,2,2,1,1,1,2,2,0,0,0,0,0,2,0,2,2,0,0,4,18
333,0,0,0,1,0,1,1,0,1,57,5258,3,4,12,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,519
334,0,0,0,0,0,0,1,0,0,46,118,8,0,12,2019,3,4,75,13,4,1,2,2,75,13,0,0,0,1,0,3,0,4,3,0,0,8,21
335,0,0,0,0,0,0,0,0,1,62,3003,3,4,12,2019,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,425
336,0,0,0,0,0,0,0,0,0,23,0,10,5,1,2020,0,1,1,7,1,0,1,1,1,7,0,0,0,0,0,1,0,1,1,0,0,3,0
337,0,0,0,0,0,0,0,0,0,31,0,19,4,12,2019,13,1,4,0,2,1,2,1,4,0,0,0,0,1,0,1,0,2,1,0,0,4,0
338,0,0,0,0,0,0,1,0,1,59,5335,3,4,1,2020,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,6,507
339,0,0,0,0,0,0,0,0,1,31,4049,3,0,1,2020,0,1,17,7,2,0,2,2,17,7,0,0,0,0,0,2,0,2,2,0,0,6,468
340,0,0,0,0,0,0,1,0,1,75,247,15,5,1,2020,1,3,16,2,3,1,2,1,16,2,0,0,0,0,0,3,0,3,3,0,0,12,44
341,0,0,0,0,0,0,0,0,0,37,76,3,3,1,2020,5,2,40,23,5,2,1,1,40,23,0,0,0,0,0,5,0,5,5,0,0,6,9
342,0,0,1,0,0,0,1,0,1,32,4773,3,0,1,2020,0,1,3,3,1,0,1,1,3,3,0,0,0,0,0,1,0,1,1,0,0,6,484
